"","name","type","latitude","longitude","population","year","gas","est_RFNB"
"10357","Postville","Inuit","54.908564","-59.770497","206","2008","126.458333333333","338.514717064954"
"10358","Makkovik","Inuit","55.09036","-59.176172","561","2008","126.458333333333","335.464704048203"
"10359","Inukjuak","Inuit","58.455121","-78.105103","1597","2008","117.503571428571","332.645419070599"
"10360","Ivujivik","Inuit","62.416667","-77.916667","370","2008","120.646428571429","333.424403776414"
"10361","Aklavik","Inuit","68.220102","-134.998551","633","2008","116.863888888889","328.351963527316"
"10362","Paulatuk","Inuit","69.348467","-124.07021","313","2008","116.863888888889","329.878315193955"
"10363","Sachs Harbour","Inuit","71.985123","-125.246483","112","2008","116.863888888889","327.786876886027"
"10364","Iqaluit","Inuit","63.746693","-68.516967","6699","2008","120.07619047619","348.66542212819"
"10365","Arctic Bay","Inuit","73.037575","-85.148031","823","2008","116.863888888889","332.40115457393"
"10366","Baker Lake","Inuit","64.317604","-96.022001","1872","2008","116.863888888889","334.593569121031"
"10367","Cambridge Bay","Inuit","69.108056","-105.138333","1608","2008","116.863888888889","326.766815699226"
"10368","Cape Dorset","Inuit","64.233304","-76.540568","1363","2008","120.646428571429","330.536285754658"
"10369","Chesterfield Inlet","Inuit","63.346514","-90.736827","313","2008","120.646428571429","335.4186425479"
"10370","Clyde River","Inuit","70.483874","-68.519828","934","2008","126.458333333333","327.326773133149"
"10371","Coral Harbour","Inuit","64.133739","-83.166893","834","2008","120.646428571429","332.86955911479"
"10372","Grise Fiord","Inuit","76.395732","-82.79391","130","2008","116.863888888889","331.027096717276"
"10373","Hall Beach","Inuit","68.772735","-81.235208","546","2008","120.646428571429","341.841468417866"
"10374","Igloolik","Inuit","69.366849","-81.824419","1454","2008","120.646428571429","328.066603554581"
"10375","Kimmirut","Inuit","62.847419","-69.869203","455","2008","120.07619047619","329.171246085081"
"10376","Kugluktuk","Inuit","67.815001","-115.136162","1450","2008","116.863888888889","325.884129344771"
"10377","Pangnirtung","Inuit","66.139533","-65.717481","1425","2008","126.458333333333","330.113883859792"
"10378","Pond Inlet","Inuit","72.700114","-77.958181","1549","2008","116.863888888889","331.565273339616"
"10379","Qikiqtarjuaq","Inuit","67.545148","-64.021831","520","2008","126.458333333333","334.564407026536"
"10380","Rankin Inlet","Inuit","62.808913","-92.087741","2266","2008","120.646428571429","328.095832092382"
"10381","Repulse Bay","Inuit","66.546565","-86.188196","945","2008","120.646428571429","332.665241436222"
"10382","Sanikiluaq","Inuit","56.540775","-79.222418","812","2008","117.503571428571","335.368687460513"
"10383","Whale Cove","Inuit","62.242523","-92.601676","407","2008","120.646428571429","324.765294147633"
"10384","Bathurst Inlet","Inuit","66.838889","-108.048611","0","2008","116.863888888889","325.853773280102"
"10385","Umingmaktuuq","Inuit","67.689851","-107.954525","5","2008","116.863888888889","335.949423068184"
"10386","Kangiqsujuaq","Inuit","61.59626","-71.953886","696","2008","124.822619047619","336.130809809363"
"10387","Kangirsuk","Inuit","60.023415","-70.026235","549","2008","120.07619047619","257.745571164682"
"10388","Kuujjuaq","Inuit","58.102996","-68.418839","2375","2008","120.07619047619","263.28419759433"
"10389","Kuujjuaraapik","Inuit","55.27457","-77.763784","657","2008","117.503571428571","368.167384727342"
"10390","Puvirnituq","Inuit","60.037118","-77.26923","1692","2008","117.503571428571","249.648907331644"
"10391","Quaqtaq","Inuit","61.041724","-69.639923","376","2008","120.07619047619","314.688720682043"
"10392","Salluit","Inuit","62.201285","-75.646856","1347","2008","124.822619047619","278.739545516112"
"10393","Tasiujaq","Inuit","58.697407","-69.937393","303","2008","120.07619047619","354.283381016919"
"10394","Umiujaq","Inuit","56.551953","-76.515001","444","2008","117.503571428571","287.283727618828"
"10395","Akulivik","Inuit","60.817681","-78.144241","615","2008","120.646428571429","330.722930265156"
"10396","Ulukhaktok","Inuit","70.733333","-117.75","402","2008","116.863888888889","308.419147151866"
"10397","Resolute Bay","Inuit","74.697299","-94.829729","214","2008","116.863888888889","260.602147339287"
"10398","Arviat","Inuit","61.095587","-94.07189","2318","2008","120.646428571429","281.021141528959"
"10399","Aupaluk","Inuit","59.30574","-69.597489","195","2008","120.07619047619","249.920464177392"
"10400","Gjoa Haven","Inuit","68.635556","-95.849722","1279","2008","116.863888888889","253.513182822884"
"10401","Kangiqsualujjuaq","Inuit","58.711389","-65.992778","874","2008","120.07619047619","318.283236636123"
"10402","Kugaaruk","Inuit","68.534722","-89.825","771","2008","116.863888888889","343.561908431037"
"10403","Taloyoak","Inuit","69.537378","-93.524968","899","2008","116.863888888889","260.020402039275"
"10404","Tuktoyaktuk","Inuit","69.445358","-133.034181","854","2008","116.863888888889","268.482369366758"
"10405","Killiniq","Inuit","60.420298106","-64.831129","0","2008","120.07619047619","254.530511240203"
"10406","Inuvik","Inuit","68.354382","-133.690613","3463","2008","116.863888888889","342.308707712306"
"10407","Fort William","First Nations","48.353968","-89.262714","193","2008","120.646428571429","251.615906055297"
"10408","Buffalo Point First Nation","First Nations","49.012444","-95.239622","52","2008","120.646428571429","311.423520641995"
"10409","Ojibway Nation of Saugeen","First Nations","50.434770016","-90.691783627","207","2008","120.646428571429","406.476097188309"
"10410","Lac La Croix","First Nations","48.38805556","-92.07805556","377","2008","120.646428571429","283.797406012596"
"10411","Madawaska Maliseet First Nation","First Nations","47.362299405","-68.296508276","314","2008","120.169444444444","363.197813220791"
"10412","Naotkamegwanning","First Nations","49.403889","-93.893056","51","2008","120.646428571429","310.129534108775"
"10413","Wabauskang First Nation","First Nations","50.416111","-93.185","292","2008","120.646428571429","256.930814222439"
"10414","Obashkaandagaang","First Nations","49.691111111","-94.613888889","300","2008","120.646428571429","281.285959265149"
"10415","Anishnaabeg of Naongashiing","First Nations","49.121944444","-94.308055556","357","2008","120.646428571429","323.47492380488"
"10416","Anishinabe of Wauzhushk Onigum","First Nations","49.741210937","-94.426944444","489","2008","120.646428571429","254.92843631698"
"10417","Gull Bay","First Nations","49.800908","-89.105937","64","2008","120.646428571429","352.536429094101"
"10418","Tobique","First Nations","46.784080938","-67.695149614","199","2008","120.169444444444","258.249853767622"
"10419","Couchiching First Nation","First Nations","48.682921942","-93.413057239","217","2008","120.646428571429","273.708775309466"
"10420","Northwest Angle No.33","First Nations","49.376111111","-95.021111111","405","2008","120.646428571429","259.094919897141"
"10421","Northwest Angle No.37","First Nations","49.375","-93.988888889","346","2008","120.646428571429","252.349286517983"
"10422","Mitaanjigamiing First Nation","First Nations","48.713055556","-93.361111111","98","2008","120.646428571429","265.215890043422"
"10423","Woodstock","First Nations","46.109192","-67.57747","554","2008","120.169444444444","274.417933635617"
"10424","Eagle Lake","First Nations","49.745","-93.055","428","2008","120.646428571429","252.713519904209"
"10425","Rainy River First Nations","First Nations","48.655","-93.906944444","561","2008","120.646428571429","283.349030926835"
"10426","Lac Des Mille Lacs","First Nations","48.965046882","-90.647195987","429","2008","120.646428571429","356.408592959285"
"10427","Wabaseemoong Independent Nations","First Nations","50.133333","-94.95","159","2008","120.646428571429","354.785328554326"
"10428","Big Grassy","First Nations","49.053956465","-94.305554548","497","2008","120.646428571429","255.543281893498"
"10429","Iskatewizaagegan #39 Independent First Nation","First Nations","49.653055556","-95.098055556","438","2008","120.646428571429","335.179907000352"
"10430","Ojibways of Onigaming First Nation","First Nations","49.176944444","-93.921111111","503","2008","120.646428571429","325.982029425538"
"10431","Grassy Narrows First Nation","First Nations","50.183055556","-94.036944444","99","2008","120.646428571429","255.274355109422"
"10432","Wabigoon Lake Ojibway Nation","First Nations","49.605","-92.523056","462","2008","120.646428571429","277.659368019159"
"10433","Ochiichagwe'babigo'ining First Nation","First Nations","49.893748992","-94.538129049","369","2008","120.646428571429","257.118588374054"
"10434","Naicatchewenin","First Nations","48.858888889","-93.578888889","376","2008","120.646428571429","303.038005371864"
"10435","Nigigoonsiminikaaning First Nation","First Nations","48.73846477","-92.925954105","319","2008","120.646428571429","258.871220500926"
"10436","Kingsclear","First Nations","45.950442","-66.851933","558","2008","120.169444444444","255.479603571941"
"10437","Shoal Lake No.40","First Nations","49.605561944","-95.132423611","433","2008","120.646428571429","262.284325557802"
"10438","Seine River First Nation","First Nations","48.718888889","-92.428055556","491","2008","120.646428571429","315.69413788504"
"10439","Lac Seul","First Nations","50.245","-92.328055556","304","2008","120.646428571429","279.332351436392"
"10440","Skuppah","First Nations","50.187988281","-121.578063965","39","2008","127.072619047619","252.619673620199"
"10441","Toosey","First Nations","51.920410156","-122.483764648","298","2008","127.072619047619","361.45055316933"
"10442","Première nation de Whapmagoostui","First Nations","55.16003418","-77.269897461","540","2008","117.503571428571","305.027658406285"
"10443","Katzie","First Nations","49.201504","-122.677245","417","2008","127.072619047619","252.180605970528"
"10444","Membertou","First Nations","46.116621","-60.195615","82","2008","120.07619047619","407.857409384548"
"10445","Yekooche First Nation","First Nations","54.600402832","-125.066101074","202","2008","127.072619047619","286.611352283041"
"10446","York Factory First Nation","First Nations","56.089782715","-96.108276367","55","2008","120.646428571429","298.361965653707"
"10447","Nisga'a Village of Laxgalt'sap","First Nations","55.037841797","-129.555786133","133","2008","127.072619047619","262.798347914724"
"10448","Acadia","First Nations","43.832917","-66.084223","94","2008","120.169444444444","352.666713298295"
"10449","Waycobah First Nation","First Nations","45.967398945","-61.135483371","555","2008","120.07619047619","263.372440691968"
"10450","Tlowitsis Tribe","First Nations","50.531982422","-125.982666016","350","2008","127.072619047619","260.58117943536"
"10451","Haisla Nation","First Nations","53.973205566","-128.648071289","141","2008","127.072619047619","340.956849237839"
"10452","Tsawwassen First Nation","First Nations","49.041920768","-123.100158446","311","2008","127.072619047619","329.622536384689"
"10453","Chawathil","First Nations","49.378888889","-121.555","426","2008","127.072619047619","258.918886749705"
"10454","Micmacs of Gesgapegiag","First Nations","48.202614179","-65.922951854","89","2008","120.07619047619","283.401466319989"
"10455","Taykwa Tagamou Nation","First Nations","49.006944444","-80.838055556","393","2008","117.503571428571","264.088517610402"
"10456","Westbank First Nation","First Nations","49.836111111","-119.608055556","516","2008","127.072619047619","282.846507204962"
"10457","Nazko First Nation","First Nations","52.954223633","-123.583618164","335","2008","127.072619047619","252.919358881379"
